filename,text
train/b_car_010187.png,192.268
train/b_car_004529.png,100.000.
train/a_car_007749.png,2.012=
train/a_car_009399.png,"1763,30"
train/b_car_010383.png,27.780
train/b_car_005446.png,47.000
train/a_car_007728.png,105.714
train/b_car_010241.png,78.000
train/b_car_005563.png,500.000
train/b_car_005610.png,190.000.-
train/a_car_000762.png,8262
train/b_car_003907.png,300000
train/a_car_001517.png,30000
train/a_car_001050.png,9740
train/b_car_010656.png,20.000
train/a_car_000491.png,51215
train/a_car_007664.png,6.688
train/a_car_000609.png,5012
train/b_car_004213.png,200000=
train/b_car_004032.png,90.000.
train/b_car_011751.png,42.000
train/b_car_003149.png,45.000
train/a_car_010680.png,49776
train/a_car_008597.png,600.
train/b_car_004224.png,62.000
train/a_car_001195.png,5.000:
train/b_car_011162.png,132.423.-
train/b_car_004112.png,320 000
train/b_car_011233.png,2840.000.
train/b_car_010579.png,30.000.
train/a_car_002076.png,15.356
train/a_car_010233.png,663
train/b_car_006296.png,262.200
train/b_car_011424.png,218.390
train/b_car_005758.png,356.000
train/a_car_007559.png,14.000
train/a_car_010084.png,1000
train/a_car_008988.png,336.
train/a_car_000789.png,17.644
train/b_car_003834.png,300.000
train/b_car_012152.png,226.933
train/a_car_001682.png,316.-
train/a_car_010148.png,25000
train/b_car_010327.png,10.000.000.
train/a_car_000184.png,109
train/a_car_001275.png,40.078 -
train/b_car_010877.png,350. 000-
train/a_car_000527.png,1.416
train/a_car_007768.png,1.600.000 =
train/a_car_000824.png,2550
train/b_car_006297.png,99.200 =
train/b_car_003819.png,178.766.
train/a_car_007439.png,9.000.
train/a_car_000509.png,"34,605="
train/b_car_006200.png,55.300. -
train/a_car_001713.png,480. _
train/b_car_012031.png,392.172
train/a_car_007905.png,31.195
train/b_car_010347.png,30.000
train/b_car_010796.png,42.556
train/a_car_009658.png,23.754-
train/b_car_010094.png,50000
train/b_car_005450.png,210 . 000
train/a_car_008342.png,10.000=
train/b_car_012358.png,345.555
train/b_car_011529.png,150.620
train/a_car_007504.png,39205
train/a_car_010231.png,20.871.
train/b_car_004848.png,42689
train/b_car_004375.png,109.480.-
train/b_car_004773.png,90.000.
train/a_car_009767.png,5.000-
train/b_car_006235.png,2.153.205
train/b_car_003360.png,34.000-
train/a_car_000490.png,1356
train/a_car_000612.png,38153
train/a_car_010197.png,5537
train/a_car_000804.png,291
train/a_car_000976.png,20.000
train/b_car_003212.png,500. 000.-
train/b_car_011261.png,5.200.=
train/a_car_000979.png,17266
train/b_car_005467.png,3.726.000
train/b_car_003242.png,15.000. -
train/b_car_003034.png,209063
train/a_car_002202.png,22.485
train/b_car_011776.png,83.632
train/a_car_007655.png,5.0466
train/b_car_012089.png,50. 000
train/a_car_009796.png,169 970 =
train/a_car_008686.png,5.105
train/b_car_012023.png,31.453.=
train/a_car_010059.png,726
train/b_car_010641.png,156 766
train/b_car_005750.png,20.000.-
train/b_car_010951.png,60.000
train/b_car_004248.png,245.798
train/a_car_008617.png,435. 000
train/a_car_000565.png,40880
train/a_car_001840.png,18399
train/a_car_007842.png,19.358=
train/b_car_004209.png,804700
train/a_car_002058.png,15.850.=
train/a_car_010559.png,532
train/a_car_001462.png,1.593
train/b_car_004690.png,1 70. 000
train/a_car_009939.png,58.222 -
train/b_car_010842.png,219.456
train/a_car_009636.png,5.782
train/a_car_009268.png,1050
train/b_car_011699.png,173.020.
train/b_car_011418.png,96.628.-
train/b_car_003295.png,550.000=
train/b_car_010854.png,671.550
train/a_car_007557.png,4 000
train/a_car_007200.png,4561
train/a_car_009192.png,348.000-
train/a_car_009114.png,3.058
train/b_car_003123.png,100.000.-
train/a_car_000970.png,390193
train/a_car_008601.png,230
train/b_car_010904.png,193.375.-
train/b_car_005574.png,2 700.000
train/b_car_011343.png,200.000
train/b_car_010359.png,327.095.
train/b_car_004474.png,148.500.
train/a_car_001875.png,33489=
train/a_car_000302.png,"4,693 ."
train/a_car_001188.png,750-
train/a_car_007584.png,1.537-
train/b_car_011536.png,74.000
train/b_car_010982.png,150.000
train/a_car_007815.png,3556
train/b_car_003832.png,130.900.
train/a_car_001388.png,1432
train/b_car_005556.png,59.500.
train/a_car_000433.png,203.148
train/a_car_010357.png,61201
train/b_car_010927.png,500. 000 .=
train/a_car_007913.png,4.761.-
train/b_car_005505.png,400.000.
train/a_car_010603.png,22.252
train/b_car_004242.png,48.390.
train/b_car_010363.png,1.462.000.
train/a_car_010156.png,1300
train/a_car_002222.png,12.289
train/a_car_008144.png,49.500
train/a_car_001205.png,14.07.2
train/b_car_003495.png,183 756.
train/b_car_004540.png,500.000=
train/a_car_010218.png,20 066
train/a_car_007022.png,1000.
train/a_car_007209.png,601. 680
train/b_car_004946.png,29 000
train/a_car_008245.png,6000
train/b_car_004443.png,125.000
train/b_car_003677.png,1.987.786
train/b_car_003860.png,756. 000 -
train/a_car_010122.png,715
train/a_car_007703.png,10.000
train/b_car_005523.png,117.000-
train/a_car_009782.png,18
train/b_car_003015.png,152.961.=
train/b_car_011814.png,25.000.
train/a_car_010469.png,894
train/b_car_010874.png,200.000=
train/a_car_001955.png,4219
train/a_car_000292.png,5029
train/b_car_003746.png,367.408.
train/b_car_005848.png,160.000.-
train/b_car_004548.png,221.702.
train/b_car_010638.png,70.805
train/a_car_009874.png,1.126.103
train/a_car_002010.png,113
train/b_car_004701.png,281.000.
train/b_car_005867.png,150.000 =
train/a_car_008189.png,8000.
train/b_car_011522.png,52.000
train/b_car_004009.png,87.000
train/b_car_003104.png,130.000-
train/a_car_009030.png,60040.
train/a_car_007723.png,48.298
train/b_car_003374.png,31.110
train/b_car_004924.png,200.000=
train/a_car_010396.png,894
train/b_car_003581.png,260.000
train/a_car_001344.png,25992 -
train/b_car_003938.png,6000
train/a_car_008796.png,179585
train/b_car_004173.png,100.000
train/a_car_007260.png,18.000
train/a_car_010137.png,734.
train/b_car_006304.png,24. 500
train/a_car_001793.png,2260.95
train/a_car_010259.png,27.000
train/b_car_006432.png,100.000.-
train/b_car_010451.png,287.640.
train/a_car_000783.png,39410
train/b_car_011664.png,100.000
train/a_car_009886.png,16.200=
train/a_car_008665.png,5.000
train/a_car_009734.png,6 . 903
train/b_car_004240.png,225.000.
train/b_car_005293.png,2.239.999
train/a_car_008726.png,29402
train/b_car_006166.png,43.000 -
train/b_car_003004.png,764575. -
train/b_car_003195.png,57.9 0 0
train/a_car_009699.png,33500
train/b_car_012104.png,218.902
train/a_car_001494.png,4880
train/b_car_012173.png,1.145.313
train/b_car_003802.png,240.000=
train/a_car_007834.png,30000
train/a_car_002034.png,77-
train/b_car_010488.png,100.000
train/b_car_005415.png,120 000.
train/b_car_003072.png,298.890
train/a_car_008540.png,410
train/a_car_000746.png,145.000.
train/b_car_011456.png,10000
train/b_car_005730.png,45.000 -
train/b_car_004958.png,50.000.
train/a_car_010041.png,80
train/a_car_000862.png,6000
train/b_car_010937.png,392.400
train/b_car_004819.png,250.000.
train/b_car_010124.png,959.140
train/a_car_001511.png,11.500 =
train/a_car_008374.png,5857
train/b_car_012468.png,50.000
train/a_car_010584.png,26.650
train/b_car_006126.png,13.400.
train/a_car_001437.png,732.-
train/b_car_011089.png,500.000=
train/a_car_009894.png,"52.389,"
train/a_car_000856.png,494-
train/a_car_001922.png,40.200.00
train/b_car_004509.png,330.000.=
train/a_car_000714.png,38 153
train/a_car_000384.png,2510
train/a_car_001767.png,5.000 =
train/b_car_003144.png,92.701=
train/b_car_010769.png,140.050
train/b_car_010290.png,2 5 5 . 000 .
train/a_car_007210.png,2.320
train/a_car_010652.png,6.318
train/a_car_002143.png,13583
train/a_car_008201.png,2388
train/b_car_011938.png,1. 200. 000
train/b_car_003407.png,2500.000.
train/a_car_010196.png,3811
train/a_car_000284.png,16549
train/b_car_004036.png,34000
train/b_car_012412.png,45. 000=
train/b_car_004140.png,7125
train/b_car_010141.png,27.000
train/b_car_003855.png,1334 560
train/a_car_010044.png,1.305
train/b_car_010663.png,317.169
train/a_car_007461.png,1.684.504
train/a_car_010249.png,108400 -
train/a_car_007484.png,1.135
train/b_car_011636.png,424.435.
train/b_car_011405.png,220.187-
train/a_car_007490.png,23 506
train/b_car_010604.png,205000
train/a_car_007196.png,11922
train/b_car_005811.png,828.993
train/b_car_011847.png,50.000.
train/a_car_000352.png,15. 959
train/a_car_009759.png,152.662
train/a_car_007836.png,2900.
train/b_car_003007.png,90.000. -
train/a_car_000851.png,1.080.
train/b_car_005274.png,110.000.
train/b_car_010976.png,140.000.=
train/b_car_005628.png,99.000
train/a_car_008797.png,2346
train/b_car_010920.png,39.500.
train/b_car_004730.png,339.864.
train/a_car_007741.png,1911
train/b_car_003722.png,1.084.378.
train/b_car_003652.png,250.000:
train/b_car_010589.png,3.000.000
train/a_car_000422.png,3.755
train/a_car_008644.png,16.284.
train/b_car_005144.png,17.500
train/a_car_007026.png,1000
train/b_car_003176.png,237. 750._
train/b_car_004123.png,435.504
train/a_car_010491.png,266640
train/b_car_004603.png,2142121.-
train/b_car_010030.png,375 . 927
train/b_car_004154.png,300.000
train/b_car_005982.png,7 500
train/a_car_007556.png,1083.
train/b_car_005413.png,300000
train/b_car_005434.png,230.000.
train/b_car_010749.png,26543.
train/a_car_008498.png,4600
train/b_car_011816.png,132.822
train/b_car_011752.png,14.030
train/b_car_005729.png,400.000
train/a_car_009965.png,14.459
train/b_car_004491.png,7.380
train/a_car_008467.png,2.131
train/b_car_005905.png,20.000=
train/b_car_012083.png,9.570
train/a_car_010571.png,2.167
train/b_car_005427.png,99.793.
train/b_car_012006.png,501200
train/b_car_010716.png,13 000
train/b_car_005861.png,178.017.-
train/b_car_005665.png,156.132
train/a_car_001118.png,1641
train/b_car_003119.png,120.000
train/a_car_000394.png,146.400-
train/a_car_008302.png,7020
train/b_car_006402.png,30.000. -
train/a_car_000537.png,51318.
train/a_car_009683.png,11.048
train/b_car_003944.png,235.000.
train/a_car_007995.png,643
train/b_car_011813.png,30.000.
train/b_car_004499.png,60.333.-
train/a_car_001622.png,"190,"
train/b_car_005337.png,175.000 =
train/b_car_003039.png,64.000.-
train/b_car_005159.png,21.000
train/a_car_000545.png,2100
train/b_car_010191.png,40.000
train/b_car_010068.png,1.176.000
train/b_car_012304.png,4.620.316
train/a_car_001259.png,261763.-
train/a_car_007894.png,21.789
train/a_car_007078.png,48 000
train/b_car_010087.png,1.079.801
train/b_car_005612.png,140.886
train/b_car_010870.png,103. 667.-
train/b_car_011093.png,80.000.=
train/b_car_003354.png,20.000
train/b_car_011203.png,32.000 =
train/a_car_007258.png,555 395
train/b_car_005146.png,152.000
train/b_car_004211.png,414.329.-
train/b_car_006101.png,102.000
train/b_car_003213.png,225.000.-
train/b_car_003379.png,14500
train/a_car_009793.png,16146
train/b_car_005719.png,60.000
train/a_car_007009.png,3.000
train/b_car_005913.png,71.814.-
train/b_car_010508.png,100.000
train/b_car_005141.png,394.938
train/a_car_001777.png,40.000 =
train/b_car_003517.png,37.947
train/a_car_001691.png,551
train/b_car_011136.png,15.700-
train/a_car_007536.png,6127
train/b_car_005125.png,85.000.
train/b_car_005853.png,78.540
train/b_car_005868.png,1606500=
train/b_car_004957.png,75.000=
train/a_car_002065.png,"8770,"
train/b_car_012450.png,487.760=
train/b_car_004705.png,45.000.
train/b_car_003848.png,12 000
train/b_car_011732.png,4.000.
train/b_car_003362.png,139.587
train/b_car_011312.png,202.350=
train/a_car_000888.png,585
train/a_car_001896.png,9.196
train/b_car_003921.png,"65.000,-"
train/a_car_010695.png,8692
train/a_car_008808.png,298
train/a_car_009599.png,44.737
train/a_car_007600.png,446
train/a_car_009382.png,9198
train/b_car_004661.png,23.790.
train/b_car_005799.png,32.103
train/b_car_003259.png,119.548
train/b_car_005070.png,67.000.
train/b_car_010712.png,248.386
train/b_car_010423.png,500.000
train/a_car_009981.png,2.971
train/a_car_002237.png,74.506. -
train/a_car_009547.png,300 000
train/a_car_007074.png,7275
train/a_car_007932.png,17100
train/a_car_008537.png,13000
train/a_car_010692.png,394
train/b_car_005728.png,241.405
train/b_car_004136.png,19.040
train/b_car_005305.png,268.922=
train/a_car_000191.png,2610
train/a_car_008121.png,275.507.-
train/a_car_001848.png,6388
train/b_car_006279.png,22000.-
train/b_car_005057.png,18.000.=
train/b_car_003504.png,128.999.-
train/b_car_010325.png,64.182
train/b_car_003480.png,22.890
train/a_car_008166.png,2.600
train/a_car_000621.png,50 000
train/b_car_004927.png,17.000
train/a_car_009848.png,2.900
train/b_car_010179.png,463.585
train/b_car_011160.png,300.000.-
train/b_car_011189.png,43.500.-
train/b_car_005876.png,188.563. -
train/b_car_004826.png,150 .000.
train/a_car_008887.png,17.836-
train/a_car_009914.png,7.645
train/a_car_007238.png,12000
train/a_car_001943.png,22.873 -
train/a_car_010014.png,10.000.
train/a_car_002229.png,18.035
train/b_car_003688.png,400.000
train/b_car_011106.png,170.000.-
train/a_car_001087.png,9.000
train/b_car_010229.png,166.000
train/b_car_004743.png,163.347.
train/b_car_005334.png,98.667.
train/b_car_004235.png,3.025 545
train/a_car_009655.png,47.400.=
train/a_car_002171.png,248534
train/a_car_007585.png,108
train/b_car_005882.png,12.000
train/b_car_004305.png,35.000
train/a_car_001912.png,30650
train/b_car_003345.png,535.500.-
train/b_car_004325.png,71.400=
train/a_car_009913.png,1.500.000
train/b_car_012193.png,480.154
train/a_car_000739.png,12.522.
train/a_car_002194.png,3.350-
train/a_car_010635.png,29280
train/b_car_004300.png,60.000
train/b_car_011882.png,306.497
train/a_car_009306.png,3.403
train/b_car_004746.png,29.606.-
train/a_car_000876.png,439
train/b_car_003436.png,30000
train/b_car_011824.png,165000
train/b_car_005345.png,23.080
train/b_car_005142.png,186.988.
train/a_car_000558.png,5558
train/a_car_010411.png,12100
train/b_car_003537.png,1.765.532
train/a_car_000522.png,3.293
train/a_car_008247.png,834.00
train/b_car_006228.png,20.401.-
train/a_car_007666.png,5372.-
train/b_car_004189.png,21 000.=
train/a_car_010582.png,59.433.
train/a_car_001301.png,14341
train/a_car_000588.png,46267
train/a_car_001128.png,14.200
train/b_car_011829.png,15.000
train/a_car_001252.png,15.000. -
train/b_car_005652.png,97.3950
train/b_car_011704.png,30.000
train/a_car_001281.png,"112,982"
train/b_car_004021.png,36.440.
train/b_car_010372.png,20:845.
train/a_car_009596.png,38.621-
train/b_car_003068.png,224.340
train/b_car_004841.png,7000.-
train/a_car_001226.png,10.000.
train/b_car_003993.png,1228080=
train/a_car_001280.png,9.431
train/b_car_011197.png,84.000._
train/a_car_007415.png,653
train/a_car_007589.png,1756
train/b_car_005937.png,12.000
train/a_car_009107.png,2445
train/a_car_007243.png,12013
train/a_car_008162.png,1.637.
train/b_car_011086.png,101.820.=
train/a_car_001236.png,6.000
train/a_car_008843.png,683
train/a_car_001314.png,32.505.
train/b_car_010577.png,55.000
train/a_car_001758.png,"3.277,47"
train/a_car_009232.png,15.210.
train/a_car_008103.png,868
train/b_car_010279.png,96000
train/a_car_002048.png,153
train/a_car_001775.png,15.140-
train/b_car_003664.png,136.192.
train/b_car_005034.png,55.631
train/b_car_006038.png,120. 000
train/a_car_007373.png,445
train/b_car_010460.png,1644.770
train/b_car_011819.png,"27,780"
train/a_car_010065.png,3549
train/b_car_010415.png,48.000
train/b_car_010599.png,126.467
train/b_car_005473.png,76.897
train/a_car_010760.png,687
train/a_car_010310.png,4.240
train/a_car_008446.png,1.049=
train/a_car_007949.png,117780=
train/a_car_010569.png,"1.259,"
train/a_car_007207.png,1375
train/b_car_012073.png,"60, 000"
train/b_car_010235.png,37.999.
train/b_car_004640.png,300. 000=
train/a_car_007186.png,150.000
train/b_car_010032.png,36000
train/a_car_000365.png,13817.
train/a_car_001313.png,22.080.-
train/a_car_001357.png,823=
train/a_car_002126.png,157 363
train/a_car_009100.png,84.795.
train/a_car_009347.png,1.773
train/a_car_001331.png,2.012.=
train/a_car_001666.png,"711. 691,-"
train/b_car_003435.png,380.806._
train/a_car_009559.png,512 000
train/b_car_005104.png,620.977.
train/a_car_009501.png,224. 795
train/b_car_006182.png,3.392. 151 -
train/b_car_011884.png,434.837
train/a_car_000703.png,75.804
train/b_car_011147.png,33.320
train/b_car_003549.png,250.000 .
train/b_car_010204.png,35.000.
train/b_car_005428.png,202.500
train/a_car_007083.png,6262
train/b_car_011994.png,"115, 000,"
train/a_car_001932.png,16.857 -
train/b_car_005149.png,163.347
train/b_car_005336.png,120000
train/b_car_004077.png,30.000
train/b_car_004898.png,181.000.
train/a_car_001625.png,163
train/b_car_006325.png,100 000
train/a_car_009991.png,300
train/b_car_005169.png,42.500
train/a_car_002087.png,2806-
train/b_car_005499.png,1.742.951=
train/a_car_000512.png,27.556
train/a_car_010134.png,7664
train/a_car_009228.png,875
train/a_car_009180.png,3.999
train/a_car_008421.png,4480
train/a_car_009631.png,2.676.000
train/b_car_010798.png,150.000
train/b_car_004638.png,3.000.000=
train/b_car_004659.png,200. 000
train/b_car_011799.png,"62,699"
train/b_car_011899.png,30.000.
train/b_car_011706.png,109.759
train/b_car_011603.png,200.000.
train/b_car_010257.png,173315
train/b_car_005512.png,40000.
train/b_car_004010.png,170.170.
train/a_car_000943.png,166000
train/b_car_011727.png,803.250
train/b_car_006368.png,36.000.
train/a_car_008064.png,6564.-
train/b_car_012339.png,80.000
train/b_car_003702.png,40.000
train/a_car_009560.png,6.360
train/b_car_005266.png,35.000
train/b_car_011199.png,74.279.=
train/b_car_004388.png,218.040=
train/b_car_012282.png,482613
train/a_car_009437.png,6632
train/a_car_010346.png,100.000
train/b_car_010057.png,714.000
train/a_car_009024.png,356499
train/b_car_011946.png,39.022
train/a_car_010432.png,15090
train/b_car_010817.png,40.000.
train/b_car_004527.png,24.000
train/a_car_010425.png,24.816
train/a_car_008059.png,21123
train/a_car_009153.png,888
train/a_car_001383.png,66 893
train/a_car_010159.png,"262,856"
train/b_car_003892.png,1.047.183.-
train/a_car_008535.png,23.512
train/b_car_006083.png,54.000.
train/a_car_007805.png,61 651-
train/b_car_005703.png,661.145-
train/a_car_010544.png,35.000.-
train/a_car_009184.png,4817
train/a_car_002011.png,5 667
train/a_car_010221.png,9 191-
train/b_car_003257.png,138.021.-
train/b_car_012012.png,"60,000"
train/b_car_005710.png,200.000.
train/b_car_005027.png,50.000.
train/b_car_011315.png,15.000
train/b_car_011931.png,5.000
train/b_car_003482.png,25. 000
train/b_car_003219.png,283686.-
train/b_car_010405.png,43.000
train/b_car_012357.png,95. 000
train/a_car_007942.png,1650
train/a_car_001983.png,5000
train/a_car_001808.png,3000.
train/a_car_008209.png,1000
train/b_car_010822.png,3.861.028.
train/a_car_001847.png,"11, 405."
train/b_car_010806.png,375.430
train/b_car_004796.png,132.488
train/a_car_007092.png,90.382
train/b_car_005997.png,3.500.000.-
train/b_car_003327.png,150.000
train/b_car_006257.png,200 000 =
train/b_car_011245.png,50.000.
train/b_car_004689.png,50.000
train/a_car_000847.png,10 405
train/a_car_007453.png,569 405
train/b_car_005173.png,18.500
train/b_car_003097.png,116.667 -
train/b_car_011077.png,40.000
train/b_car_005837.png,50.000.=
train/b_car_003847.png,42.000
train/b_car_004331.png,120.0025
train/b_car_011429.png,15.010
train/b_car_010564.png,178.500
train/a_car_008369.png,995
train/a_car_010538.png,10.000
train/b_car_004641.png,3.346.372.=
train/a_car_010475.png,24.456
train/b_car_005616.png,300.000
train/a_car_000473.png,21.649=
train/b_car_006326.png,120.000
train/b_car_011341.png,309.400.
train/b_car_005762.png,203.502.-
train/a_car_008234.png,42614
train/a_car_009084.png,33.563
train/b_car_006307.png,15000 =
train/a_car_000415.png,6000
train/a_car_008565.png,3350
train/b_car_004778.png,415.800
train/b_car_004632.png,97.865.=
train/b_car_003115.png,1.212.330.=
train/a_car_008282.png,7100
train/b_car_004530.png,181697
train/a_car_009408.png,"517,95"
train/b_car_010353.png,400.000
train/b_car_005344.png,12000
train/b_car_005898.png,50.000.
train/b_car_003776.png,85.556.
train/a_car_009151.png,6594-
train/b_car_006231.png,30.137
train/a_car_008341.png,110
train/b_car_005206.png,30. 033
train/a_car_007895.png,2170=
train/b_car_004191.png,42000-
train/a_car_000744.png,3 470
train/a_car_001097.png,14.333-
train/b_car_003736.png,197.500
train/b_car_010717.png,63000
train/b_car_003816.png,110.000
train/a_car_010555.png,670
train/b_car_010704.png,120.000.
train/a_car_010189.png,12.000 -
train/b_car_004791.png,280.000
train/a_car_001056.png,7.799
train/a_car_010252.png,39.327
train/b_car_003930.png,200.000.-
train/a_car_009248.png,2.610
train/a_car_009237.png,13 141
train/b_car_003382.png,20.000
train/a_car_010356.png,3.549
train/b_car_003322.png,100.000
train/b_car_005236.png,400.000
train/b_car_006242.png,200.000
train/b_car_003170.png,1.020.235.-
train/a_car_000228.png,22.000.-
train/b_car_004128.png,143.078
train/a_car_000691.png,13. 005
train/a_car_007084.png,18.453
train/b_car_006358.png,40.000
train/a_car_000596.png,52.063
train/a_car_008781.png,68. 690
train/b_car_003828.png,47.481
train/a_car_008640.png,141
train/b_car_011838.png,25.000
train/b_car_012069.png,408.374
train/b_car_003130.png,25.000. -
train/b_car_005927.png,217.992 .-
train/a_car_009150.png,"104.007,89"
train/b_car_005957.png,18000.-
train/a_car_000269.png,30333
train/b_car_011525.png,480.000
train/a_car_009364.png,10500.
train/b_car_004858.png,69.600.
train/b_car_010301.png,4.244.124.
train/a_car_009265.png,6.123.573
train/b_car_005290.png,834.485.-
train/a_car_000357.png,9915
train/b_car_003134.png,316.417
train/b_car_010856.png,260 967.
train/a_car_001751.png,24 270 =
train/b_car_011928.png,522551
train/a_car_010164.png,75.371
train/b_car_012018.png,17. 850.
train/b_car_003369.png,200000
train/a_car_008054.png,14026
train/a_car_009416.png,4686
train/b_car_011807.png,80.000
train/a_car_001675.png,23.628
train/b_car_011716.png,33.500
train/b_car_006092.png,90.000.----
train/a_car_010247.png,7234
train/a_car_007548.png,10.971
train/a_car_010649.png,47.750.
train/a_car_008924.png,2500=
train/a_car_000395.png,16.690=
train/b_car_004497.png,952.000
train/b_car_003670.png,81.824.
train/a_car_001272.png,1/000 -
train/a_car_000753.png,62.914.
train/b_car_012371.png,112.990
train/a_car_000206.png,9.300
train/a_car_001225.png,10.800
train/a_car_008330.png,24215
train/b_car_010543.png,20.000
train/b_car_003911.png,3.309.509.
train/a_car_001642.png,523
train/b_car_006305.png,214.000
train/b_car_003101.png,310.000.
train/a_car_001933.png,10214-
train/b_car_004126.png,108.900=
train/b_car_012165.png,24.000
train/b_car_004371.png,21.000 -
train/b_car_011782.png,200. 000.
train/b_car_004728.png,150.000
train/a_car_007032.png,510
train/a_car_008171.png,1.151
train/b_car_003598.png,173500
train/b_car_005065.png,329570
train/b_car_004127.png,500.000.-
train/b_car_010494.png,200.000
train/a_car_009519.png,4.720
train/a_car_007560.png,12.000.
train/b_car_003091.png,200. 000. -
train/a_car_010248.png,7.078
train/a_car_001863.png,"28.000 , _"
train/a_car_009200.png,2.598
train/a_car_007095.png,96.105
train/b_car_003173.png,250.000.
train/b_car_011871.png,90.974
train/a_car_007884.png,16.805
train/a_car_000887.png,37500
train/a_car_010626.png,216.873
train/a_car_007051.png,1684
train/b_car_006179.png,37000.-
train/b_car_003083.png,339 367.-
train/b_car_003340.png,859.444.-
train/a_car_001499.png,65900.
train/b_car_010995.png,55.000.
train/b_car_004978.png,93.548
train/a_car_007790.png,20.000
train/b_car_011661.png,120. 000.
train/a_car_002017.png,700
train/b_car_005421.png,95.324
train/b_car_005963.png,8.845=
train/a_car_001302.png,14 469 = .
train/a_car_010204.png,35. 161
train/b_car_012222.png,200.000.
train/a_car_000926.png,21367
train/b_car_011031.png,173638
train/a_car_001417.png,"20, 000 """
train/b_car_010424.png,32.985
train/b_car_011103.png,353.850_
train/b_car_010407.png,85.780.
train/a_car_000257.png,2046.
train/b_car_004073.png,55.000=
train/a_car_009369.png,169939=
train/b_car_005755.png,300.000.=
train/a_car_008972.png,40
train/b_car_011138.png,454.100.-
train/a_car_001256.png,3.636
train/a_car_000745.png,81212
train/a_car_001529.png,41.207.-
train/a_car_001450.png,25000
train/a_car_007941.png,181658
train/a_car_001956.png,5601
train/b_car_006169.png,240.000
train/b_car_010650.png,140.726.
train/b_car_011295.png,35.500-
train/a_car_007821.png,5.060
train/b_car_006004.png,283 813-
train/a_car_001384.png,648.-
train/b_car_011001.png,65022=
train/b_car_012166.png,350.000
train/b_car_006205.png,17.993.=
train/b_car_004542.png,187.264.-
train/b_car_003867.png,160.999=
train/a_car_000766.png,5730
train/a_car_001039.png,1079
train/b_car_004139.png,16.357.-
train/b_car_011494.png,157.630.
train/b_car_005567.png,25.815
train/b_car_006174.png,317.000-
train/a_car_001505.png,6908-
train/b_car_010247.png,482.940
train/b_car_011694.png,80 000
